timestamp,arm_ref_0,arm_ref_1,arm_ref_2,arm_ref_3,arm_ref_4,arm_ref_5,arm_ref_6,arm_cur_0,arm_cur_1,arm_cur_2,arm_cur_3,arm_cur_4,arm_cur_5,arm_cur_6,hand_ref_0,hand_cur_0
147,0.145609,-0.574986,0.137518,1.527854,-0.654548,-0.234750,0.086624,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057794
148,0.145535,-0.576122,0.138317,1.527815,-0.654144,-0.234447,0.086905,0.158503,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057412
149,0.147795,-0.576984,0.137551,1.528419,-0.653758,-0.233761,0.087406,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057794
150,0.148038,-0.578092,0.138598,1.526055,-0.653955,-0.232875,0.087443,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057794
151,0.151248,-0.576066,0.138509,1.527499,-0.653916,-0.232365,0.086419,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057412
152,0.158074,-0.573896,0.134657,1.526787,-0.653791,-0.232089,0.085132,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057794
153,0.162407,-0.570957,0.131402,1.529074,-0.653549,-0.231631,0.084003,0.158503,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057412
154,0.160446,-0.568994,0.130287,1.527934,-0.653287,-0.232173,0.083782,0.158503,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057412
155,0.157959,-0.569049,0.134068,1.529324,-0.653248,-0.233061,0.082590,0.158503,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057412
156,0.156782,-0.570451,0.135997,1.529584,-0.652951,-0.233480,0.081802,0.158503,-0.579271,0.132944,1.485657,-0.646029,-0.238613,0.057412
157,0.156536,-0.571368,0.137039,1.529436,-0.652476,-0.233528,0.080973,0.158503,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057412
158,0.154863,-0.571727,0.136951,1.527460,-0.652766,-0.233488,0.081498,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057794
159,0.152765,-0.569419,0.137427,1.528084,-0.653390,-0.233309,0.081684,0.158503,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057794
160,0.146275,-0.571468,0.141690,1.528277,-0.654201,-0.233332,0.081860,0.158503,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057794
161,0.142613,-0.574005,0.145826,1.528481,-0.654616,-0.233572,0.082586,0.158122,-0.579271,0.132944,1.485657,-0.646410,-0.238613,0.057794
